time,concss
2000-01-15,
2000-02-15,
2000-03-15,
2000-04-15,
2000-05-15,
2000-06-15,
2000-07-15,
2000-08-15,
2000-09-15,
2000-10-15,
2000-11-15,
2000-12-15,
2001-01-15,
2001-02-15,
2001-03-15,
2001-04-15,
2001-05-15,
2001-06-15,
2001-07-15,
2001-08-15,
2001-09-15,
2001-10-15,
2001-11-15,
2001-12-15,
2002-01-15,
2002-02-15,
2002-03-15,
2002-04-15,
2002-05-15,
2002-06-15,
2002-07-15,
2002-08-15,
2002-09-15,
2002-10-15,
2002-11-15,
2002-12-15,
2003-01-15,
2003-02-15,
2003-03-15,
2003-04-15,
2003-05-15,
2003-06-15,
2003-07-15,
2003-08-15,
2003-09-15,
2003-10-15,
2003-11-15,
2003-12-15,
2004-01-15,
2004-02-15,
2004-03-15,
2004-04-15,
2004-05-15,
2004-06-15,
2004-07-15,
2004-08-15,
2004-09-15,
2004-10-15,
2004-11-15,
2004-12-15,
2005-01-15,
2005-02-15,
2005-03-15,
2005-04-15,
2005-05-15,
2005-06-15,
2005-07-15,
2005-08-15,
2005-09-15,
2005-10-15,
2005-11-15,
2005-12-15,
2006-01-15,
2006-02-15,
2006-03-15,
2006-04-15,
2006-05-15,
2006-06-15,
2006-07-15,
2006-08-15,
2006-09-15,
2006-10-15,
2006-11-15,
2006-12-15,
2007-01-15,
2007-02-15,
2007-03-15,
2007-04-15,
2007-05-15,
2007-06-15,
2007-07-15,
2007-08-15,
2007-09-15,
2007-10-15,
2007-11-15,
2007-12-15,
2008-01-15,
2008-02-15,
2008-03-15,
2008-04-15,
2008-05-15,
2008-06-15,
2008-07-15,
2008-08-15,
2008-09-15,
2008-10-15,
2008-11-15,
2008-12-15,
2009-01-15,0.3554806451612906
2009-02-15,0.4134214285714286
2009-03-15,0.5200354838709678
2009-04-15,0.44799000000000017
2009-05-15,0.6634935483870971
2009-06-15,0.4065700000000002
2009-07-15,0.2943
2009-08-15,0.334383870967742
2009-09-15,0.8720000000000002
2009-10-15,0.3681387096774197
2009-11-15,0.26814
2009-12-15,0.20991290322580644
2010-01-15,0.30484838709677425
2010-02-15,0.3036428571428572
2010-03-15,0.5833258064516128
2010-04-15,0.44254000000000016
2010-05-15,0.28691612903225816
2010-06-15,0.24525
2010-07-15,0.43353870967741964
2010-08-15,0.2866700000000001
2010-09-15,0.19075
2010-10-15,0.35759032258064527
2010-11-15,0.4069333333333334
2010-12-15,0.3818516129032259
2011-01-15,0.5843806451612904
2011-02-15,0.6458250000000004
2011-03-15,1.051674193548387
2011-04-15,1.33089
2011-05-15,0.3586451612903227
2011-06-15,0.27686000000000005
2011-07-15,0.19303548387096772
2011-08-15,0.2025290322580645
2011-09-15,0.44471999999999995
2011-10-15,0.4261548387096775
2011-11-15,0.53846
2011-12-15,0.4936645161290323
2012-01-15,0.2932451612903227
2012-02-15,0.573941379310345
2012-03-15,0.9145451612903225
2012-04-15,0.36515000000000014
2012-05-15,0.47573225806451636
2012-06-15,0.25615
2012-07-15,0.2183516129032258
2012-08-15,0.19725483870967742
2012-09-15,0.2844900000000001
2012-10-15,0.27795000000000003
2012-11-15,0.35098000000000046
2012-12-15,0.21307741935483873
2013-01-15,0.31223225806451615
2013-02-15,0.20928000000000002
2013-03-15,0.4915900000000004
2013-04-15,0.5286500000000001
2013-05-15,0.36919354838709717
2013-06-15,0.21146000000000004
2013-07-15,0.4430322580645167
2013-08-15,0.4556903225806452
2013-09-15,0.2639357142857143
2013-10-15,0.4968290322580648
2013-11-15,0.5728137931034484
2013-12-15,0.5358580645161294
2014-01-15,0.23839354838709673
2014-02-15,0.3209444444444444
2014-03-15,0.824883870967742
2014-04-15,0.545
2014-05-15,0.27109354838709676
2014-06-15,0.20928000000000005
2014-07-15,0.2120225806451613
2014-08-15,0.2383935483870968
2014-09-15,0.5439100000000001
2014-10-15,0.2974645161290323
2014-11-15,0.21037000000000003
2014-12-15,0.33332903225806443
2015-01-15,0.537967741935484
2015-02-15,0.6820285714285713
2015-03-15,0.9451354838709679
2015-04-15,1.0998100000000002
2015-05-15,0.3807967741935485
2015-06-15,0.37932000000000005
2015-07-15,0.17404838709677423
2015-08-15,0.19725483870967744
2015-09-15,0.16132000000000002
2015-10-15,0.37278000000000017
2015-11-15,0.23871
2015-12-15,0.5928193548387096
2016-01-15,0.37868709677419354
2016-02-15,0.3337655172413793
2016-03-15,0.3111774193548388
2016-04-15,0.36079
2016-05-15,0.2710935483870968
2016-06-15,0.2866699999999999
2016-07-15,0.17932258064516132
2016-08-15,0.2278451612903226
2016-09-15,0.3597000000000002
2016-10-15,0.20274000000000006
2016-11-15,0.19056206896551728
2016-12-15,0.7436612903225807
2017-01-15,0.7194
2017-02-15,0.2872928571428571
2017-03-15,0.6983032258064515
2017-04-15,0.62893
2017-05-15,0.32172580645161303
2017-06-15,0.28340000000000004
2017-07-15,0.1803774193548388
2017-08-15,0.23944838709677424
2017-09-15,0.13515999999999997
2017-10-15,0.22679032258064521
2017-11-15,0.3553400000000001
2017-12-15,0.36286451612903237
2018-01-15,0.324744827586207
2018-02-15,0.2955111111111111
2018-03-15,0.4282645161290323
2018-04-15,0.34553000000000006
2018-05-15,0.5063225806451613
2018-06-15,0.31283000000000005
2018-07-15,0.2426129032258065
2018-08-15,0.29212
2018-09-15,0.40112
2018-10-15,0.7050937500000002
2018-11-15,0.3291800000000001
2018-12-15,0.3080129032258066
2019-01-15,0.5416596774193547
2019-02-15,1.1924989285714287
2019-03-15,0.8888070967741937
2019-04-15,0.20103391304347826
2019-05-15,0.26410700000000004
2019-06-15,0.23827400000000007
2019-07-15,0.13438645161290325
2019-08-15,0.4551629032258065
2019-09-15,0.282964
2019-10-15,0.3946890000000001
2019-11-15,0.11974965517241382
2019-12-15,0.34075655172413805
